0.001,-0.004,1.003,0.291,0.026,-0.02,0.29,0,0,-0.96
-0.002,-0.003,0.997,0.245,0.079,0.087,0.29,0,0,-0.96
0.001,-0.001,1.004,-0.228,0.156,-0.005,0.29,0,0,-0.96
0,-0.006,1.006,0.024,0.11,-0.111,0.29,0,0,-0.96
0.001,-0.005,1.005,-0.808,-0.081,-0.15,0.29,0,0,-0.96
0.001,-0.005,1.005,-0.511,0.339,0.125,0.29,0,0,-0.96
0.001,-0.003,1.002,-0.175,0.156,-0.058,0.29,0,0,-0.96
0.001,-0.005,1,-0.03,-0.119,0.14,0.29,0,0,-0.96
0,-0.003,1.003,-0.198,0.064,-0.035,0.29,0,0,-0.96
-0.004,-0.003,1,-0.305,-0.073,0.232,0.29,0,0,-0.96
-0.002,-0.004,1.002,-0.259,-0.18,-0.089,0.29,0,0,-0.96
-0.003,-0.004,1,-0.427,-0.012,-0.386,0.29,0,0,-0.96
0,-0.006,1.005,-0.557,0.072,0.041,0.29,0,0,-0.96
0,-0.005,0.999,-0.282,0.217,-0.272,0.29,0,0,-0.96
0,-0.006,1.004,-0.121,0.202,-0.203,0.29,0,0,-0.96
-0.003,-0.003,1.002,0.192,-0.012,-0.15,0.29,0,0,-0.96
-0.001,-0.004,1.001,-0.312,0.553,0.011,0.29,0,0,-0.96
-0.003,-0.001,1.001,-0.343,0.202,-0.035,0.29,0,0,-0.96
-0.002,-0.009,1.003,-0.228,0.118,-0.111,0.29,0,0,-0.96
0.001,-0.006,1.001,-0.312,0.339,0.11,0.29,0,0,-0.96
0,-0.003,1.003,-0.877,0.293,-0.073,0.29,0,0,-0.96
-0.003,-0.006,1.002,-1.007,0.331,-0.02,0.29,0,0,-0.96
-0.003,-0.006,1.002,-0.35,0.026,-0.005,0.29,0,0,-0.96
-0.001,-0.006,1.001,-0.404,0.476,0.118,0.29,0,0,-0.96
0,-0.006,1.001,-0.198,0.293,0.034,0.29,0,0,-0.96
-0.002,-0.006,1.001,-0.16,0.14,-0.081,0.29,0,0,-0.96
-0.002,-0.01,1.001,0.031,-0.073,-0.142,0.29,0,0,-0.96
-0.004,-0.005,1.001,-0.274,-0.096,-0.257,0.29,0,0,-0.96
-0.001,-0.007,1.002,0.443,0.377,-0.203,0.29,0,0,-0.96
-0.004,-0.006,1.004,0.443,-0.104,-0.127,0.29,0,0,-0.96
-0.003,-0.007,1.001,0.734,-0.157,-0.31,0.29,0,0,-0.96
-0.002,-0.002,1.005,0.848,0.224,-0.257,0.29,0,0,-0.96
-0.002,-0.003,1.002,0.94,0.171,-0.157,0.29,0,0,-0.96
-0.001,-0.006,0.999,0.436,0.049,-0.096,0.29,0,0,-0.96
-0.003,-0.002,1,0.123,0.133,-0.111,0.29,0,0,-0.96
-0.001,-0.001,1.005,0.199,0.24,-0.18,0.29,0,0,-0.96
0.002,-0.002,1.007,-0.053,0.003,-0.302,0.29,0,0,-0.96
-0.001,-0.003,1.001,-1.007,0.591,-0.432,0.29,0,0,-0.96
0.001,-0.007,1.002,-0.74,-0.043,0.156,0.29,0,0,-0.96
-0.001,-0.006,1.002,-1.221,0.4,-0.111,0.29,0,0,-0.96
-0.005,-0.006,1.005,-0.663,0.461,0.034,0.29,0,0,-0.96
0,-0.001,1.006,1.085,0.186,0.102,0.29,0,0,-0.96
0.004,-0.007,1.005,0.901,0.484,0.018,0.29,0,0,-0.96
0.004,-0.007,1.005,1.314,0.385,-0.127,0.29,0,0,-0.96
-0.005,-0.009,1,0.932,0.53,-0.02,0.29,0,0,-0.96
-0.004,-0.007,1.002,1.085,0.759,-0.02,0.29,0,0,-0.96
-0.004,-0.004,1,0.978,0.278,-0.318,0.29,0,0,-0.96
-0.005,-0.001,1.003,0.115,-0.027,-0.211,0.29,0,0,-0.96
-0.002,0,1.002,0.253,0.263,-0.272,0.29,0,0,-0.96
-0.003,-0.005,1,-0.847,0.263,-0.15,0.29,0,0,-0.96
-0.005,-0.001,1.001,-1.381,0.293,-0.195,0.29,0,0,-0.96
-0.003,-0.009,1.004,-0.946,0.011,-0.379,0.29,0,0,-0.96
0,-0.008,1.004,0.489,0.209,-0.234,0.29,0,0,-0.96
-0.004,-0.003,1.003,0.581,0.66,-0.165,0.29,0,0,-0.96
-0.002,-0.003,1.004,0.474,0.369,-0.035,0.29,0,0,-0.96
-0.004,-0.003,1.003,0.52,0.354,0.392,0.29,0,0,-0.96
-0.002,-0.006,0.999,0.779,0.331,0.301,0.29,0,0,-0.96
-0.002,-0.004,1.001,0.703,0.339,0.179,0.29,0,0,-0.96
-0.006,-0.004,1.001,1.054,0.728,0.392,0.29,0,0,-0.96
-0.006,-0.004,1.001,1.451,0.408,0.118,0.29,0,0,-0.96
-0.003,-0.001,1.002,1.688,0.24,0.24,0.29,0,0,-0.96
-0.005,0,1.003,1.573,0.079,-0.203,0.29,0,0,-0.96
-0.004,0,1.003,0.566,0.171,0.278,0.29,0,0,-0.96
-0.004,-0.002,1.005,0.176,0.003,0.11,0.29,0,0,-0.96
-0.003,-0.003,1.007,0.802,0.118,0.018,0.29,0,0,-0.96
-0.003,0,1.004,1.008,0.209,0.179,0.29,0,0,-0.96
-0.005,0.001,1,0.588,-0.005,0.255,0.29,0,0,-0.96
-0.005,0.004,1,0.413,0.247,0.072,0.29,0,0,-0.96
-0.006,0.003,1.005,-1.549,-0.15,-0.027,0.29,0,0,-0.96
-0.005,-0.002,1.005,-1.381,-0.195,0.095,0.29,0,0,-0.96
-0.004,-0.001,1.004,-0.557,0.034,0.217,0.29,0,0,-0.96
-0.004,-0.003,1,-0.518,-0.035,-0.05,0.29,0,0,-0.96
-0.005,-0.003,1.001,-0.236,0.217,0.125,0.29,0,0,-0.96
-0.002,0.002,1.002,0.268,0.423,0.118,0.29,0,0,-0.96
-0.002,0.002,1.002,-0.228,-0.157,0.125,0.29,0,0,-0.96
-0.002,-0.001,1.004,-0.663,0.011,0.034,0.29,0,0,-0.96
-0.003,-0.001,1.001,-0.885,0.224,0.018,0.29,0,0,-0.96
-0.004,-0.001,1.001,-0.778,0.026,0.339,0.29,0,0,-0.96
-0.002,-0.003,1.002,-1.457,-0.203,-0.012,0.29,0,0,-0.96
-0.004,-0.003,1.001,-1.404,-0.027,0.255,0.29,0,0,-0.96
-0.003,-0.004,1.004,-1.335,-0.493,-0.005,0.29,0,0,-0.96
-0.005,0,1.005,-0.694,0.11,0.095,0.29,0,0,-0.96
-0.003,-0.002,1.004,-1.022,-0.241,-0.005,0.29,0,0,-0.96
-0.004,-0.005,1.002,-0.9,0.011,-0.035,0.29,0,0,-0.96
0,-0.004,1.004,-0.831,0.224,0.339,0.29,0,0,-0.96
-0.006,-0.002,1.003,-1.74,0.263,0.087,0.29,0,0,-0.96
-0.002,-0.007,1.002,-2.328,0.087,0.537,0.29,0,0,-0.96
-0.002,-0.003,0.999,-0.892,0.034,0.102,0.29,0,0,-0.96
-0.004,-0.002,1.004,-1.06,-0.043,0.507,0.29,0,0,-0.96
-0.004,-0.007,1.001,0.26,0.072,0.186,0.29,0,0,-0.96
-0.007,-0.008,0.999,0.894,-0.081,0.003,0.29,0,0,-0.96
-0.005,-0.004,1.004,0.367,-0.241,-0.188,0.29,0,0,-0.96
-0.003,-0.004,1.002,0.398,-0.035,0.163,0.29,0,0,-0.96
-0.004,-0.003,1,-0.183,-0.356,0.232,0.29,0,0,-0.96
-0.003,-0.002,1.002,-0.312,-0.394,0.202,0.29,0,0,-0.96
-0.005,-0.005,1.004,-0.45,-0.432,0.293,0.29,0,0,-0.96
-0.005,-0.005,1.004,-0.931,-0.661,0.102,0.29,0,0,-0.96
-0.003,-0.007,1.002,-0.32,-0.302,0.018,0.29,0,0,-0.96
-0.003,-0.007,1.003,-0.015,-0.333,0.163,0.29,0,0,-0.96
0,-0.003,1.004,0.092,-0.623,-0.15,0.29,0,0,-0.96
-0.002,0,0.998,0.069,-0.661,-0.035,0.29,0,0,-0.96
0,-0.006,1.002,0.84,-0.508,-0.203,0.29,0,0,-0.96
-0.001,-0.008,1.003,1.092,-0.424,-0.211,0.29,0,0,-0.96
0,-0.004,1.005,1.489,-0.356,-0.058,0.29,0,0,-0.96
-0.003,0,0.996,1.001,0.156,-0.096,0.29,0,0,-0.96
-0.002,-0.005,1,0.779,-0.043,-0.18,0.29,0,0,-0.96
-0.003,-0.001,1.003,0.428,-0.02,0.362,0.29,0,0,-0.96
-0.003,-0.002,1.002,0.054,0.148,0.293,0.29,0,0,-0.96
-0.001,-0.004,1.003,-0.251,-0.249,0.148,0.29,0,0,-0.96
0,-0.005,1.003,0.321,-0.356,0.034,0.29,0,0,-0.96
-0.004,0,1,-0.106,-0.287,0.049,0.29,0,0,-0.96
-0.003,-0.004,1.003,-0.19,0.179,0.049,0.29,0,0,-0.96
-0.003,-0.004,1.003,-0.778,0.224,0.041,0.29,0,0,-0.96
-0.001,-0.002,1.002,-0.663,-0.05,-0.218,0.29,0,0,-0.96
0.001,-0.001,1.002,-0.358,-0.05,-0.127,0.29,0,0,-0.96
-0.005,-0.001,1,-0.343,0.118,0.087,0.29,0,0,-0.96
0.001,-0.004,1.004,-0.221,0.423,0.156,0.29,0,0,-0.96
-0.001,-0.004,1.004,-0.503,0.461,-0.012,0.29,0,0,-0.96
0.001,0,1.005,-0.404,0.202,-0.127,0.29,0,0,-0.96
-0.002,-0.003,1,-0.053,0.011,-0.073,0.29,0,0,-0.96
-0.003,-0.003,1.003,-0.091,0.003,-0.111,0.29,0,0,-0.96
0.001,-0.003,1,0.276,0.102,-0.157,0.29,0,0,-0.96
-0.004,-0.005,1.002,0.092,-0.127,-0.058,0.29,0,0,-0.96
-0.003,-0.002,1.002,0.024,0.316,-0.18,0.29,0,0,-0.96
-0.003,-0.003,1.005,0.085,0.118,0.316,0.29,0,0,-0.96
0.001,-0.004,1.003,0.115,0.179,0.194,0.29,0,0,-0.96
0,-0.002,1.003,0.245,0.293,0.568,0.29,0,0,-0.96
-0.005,-0.006,0.999,0.039,0.331,0.278,0.29,0,0,-0.96
-0.002,-0.004,1.002,0.253,0.347,0.102,0.29,0,0,-0.96
-0.002,-0.004,1.002,0.176,0.255,0.263,0.29,0,0,-0.96
0,-0.001,1.004,-0.114,-0.043,0.27,0.29,0,0,-0.96
-0.002,-0.003,1.003,-0.114,-0.027,0.179,0.29,0,0,-0.96
-0.002,-0.006,1.003,-0.45,0.011,0.721,0.29,0,0,-0.96
-0.001,-0.001,1.001,-0.16,0.064,0.392,0.29,0,0,-0.96
-0.003,-0.005,1.001,-0.152,0.14,0.522,0.29,0,0,-0.96
-0.004,-0.005,1.001,-0.236,0.14,0.072,0.29,0,0,-0.96
-0.003,-0.002,1.003,0.077,0.156,0.163,0.29,0,0,-0.96
-0.004,-0.005,1.001,0.115,0.125,0.11,0.29,0,0,-0.96
-0.004,-0.004,1.001,0.069,0.156,-0.379,0.29,0,0,-0.96
-0.001,-0.004,1.001,0.459,-0.195,0.072,0.29,0,0,-0.96
-0.004,-0.006,1,0.871,-0.211,-0.165,0.29,0,0,-0.96
-0.001,-0.005,1.003,0.314,0.148,-0.005,0.29,0,0,-0.96
-0.002,-0.003,1.001,0.1,0.041,0.316,0.29,0,0,-0.96
-0.003,-0.006,1.004,-0.121,-0.089,0.278,0.29,0,0,-0.96
-0.004,-0.005,0.998,0.329,-0.325,0.049,0.29,0,0,-0.96
-0.001,0,1,0.596,0.041,-0.111,0.29,0,0,-0.96
-0.001,0,1,0.611,-0.05,-0.096,0.29,0,0,-0.96
-0.001,0,1.005,0.436,0.324,-0.111,0.29,0,0,-0.96
-0.001,-0.005,1.003,0.512,0.041,0.194,0.29,0,0,-0.96
0,-0.003,1.001,0.421,-0.005,0.408,0.29,0,0,-0.96
-0.001,0,1.001,0.466,0.041,0.278,0.29,0,0,-0.96
0,-0.001,1.002,0.711,0.148,0.339,0.29,0,0,-0.96
-0.003,0.005,1.003,0.298,-0.035,0.217,0.29,0,0,-0.96
-0.004,-0.004,1.004,0.52,0.11,0.163,0.29,0,0,-0.96
-0.003,-0.002,1.005,0.833,0.041,0.476,0.29,0,0,-0.96
-0.003,0.001,1.002,0.23,0.209,0.125,0.29,0,0,-0.96
-0.004,0,1,0.077,0.125,0.11,0.29,0,0,-0.96
0.001,-0.001,1.001,-0.343,0.056,0.293,0.29,0,0,-0.96
-0.002,0,1.004,-0.121,0.24,0.034,0.29,0,0,-0.96
-0.003,0.001,1.003,0.1,0.293,0.369,0.29,0,0,-0.96
-0.004,-0.001,1.004,-0.205,0.369,0.125,0.29,0,0,-0.96
-0.002,0.002,1.003,-0.068,0.316,0.431,0.29,0,0,-0.96
-0.002,0.002,1.003,-0.198,0.102,-0.005,0.29,0,0,-0.96
-0.002,-0.001,1.005,0.283,0.125,0.24,0.29,0,0,-0.96
-0.001,-0.001,1.002,0.398,0.079,0.179,0.29,0,0,-0.96
-0.002,0.003,1.003,-0.068,0.224,-0.089,0.29,0,0,-0.96
-0.002,-0.002,1.005,-0.663,-0.119,-0.005,0.29,0,0,-0.96
-0.004,-0.001,1.003,-0.74,0.064,-0.027,0.29,0,0,-0.96
-0.004,-0.005,1.004,-0.328,-0.02,0.339,0.29,0,0,-0.96
-0.003,-0.002,1.003,-0.45,-0.012,0.308,0.29,0,0,-0.96
-0.002,-0.002,0.999,-0.663,-0.211,0.217,0.29,0,0,-0.96
-0.003,-0.004,1.002,-0.641,-0.157,0.194,0.29,0,0,-0.96
0,-0.005,1.003,-0.114,0.102,0.217,0.29,0,0,-0.96
-0.003,-0.009,1.002,-0.015,0.209,0.751,0.29,0,0,-0.96
-0.004,-0.001,1.003,0.276,0.247,0.453,0.29,0,0,-0.96
-0.004,-0.001,1.002,0.115,-0.188,0.408,0.29,0,0,-0.96
-0.003,0.003,1,0.482,-0.027,0.194,0.29,0,0,-0.96
-0.002,-0.003,1.001,0.482,0.186,0.224,0.29,0,0,-0.96
-0.003,-0.003,1.003,0.184,0.171,-0.005,0.29,0,0,-0.96
-0.003,-0.003,1.003,-0.404,-0.211,0.064,0.29,0,0,-0.96
-0.002,-0.002,1.003,0.421,0.224,0.179,0.29,0,0,-0.96
0.001,-0.005,1.004,0.214,-0.119,0.469,0.29,0,0,-0.96
-0.002,0.003,1.001,0.001,0.148,0.217,0.29,0,0,-0.96
-0.002,0.001,1.002,0.306,-0.195,0.202,0.29,0,0,-0.96
0,0,1.003,-0.106,-0.05,0.24,0.29,0,0,-0.96
-0.002,-0.001,1,0.367,-0.157,-0.066,0.29,0,0,-0.96
-0.002,-0.004,1.001,0.276,-0.234,0.049,0.29,0,0,-0.96
-0.002,-0.001,1.002,-0.412,0.003,0.209,0.29,0,0,-0.96
-0.002,-0.003,1.003,-0.724,-0.027,0.843,0.29,0,0,-0.96
0,0.009,1.003,-0.434,-0.722,0.95,0.29,0,0,-0.96
-0.003,0,0.999,-1.205,0.118,0.392,0.29,0,0,-0.96
-0.001,-0.001,1.003,-0.595,-0.188,0.377,0.29,0,0,-0.96
-0.003,-0.001,1.005,-0.312,0.392,0.186,0.29,0,0,-0.96
-0.001,-0.002,1.002,-0.702,0.064,0.034,0.29,0,0,-0.96
-0.004,-0.001,1.002,-0.053,0.24,0.339,0.29,0,0,-0.96
-0.004,-0.001,1.002,0.161,0.179,0.415,0.29,0,0,-0.96
0.001,-0.002,1.003,0.421,0.476,0.232,0.29,0,0,-0.96
-0.002,0,1.003,0.474,0.484,0.255,0.29,0,0,-0.96
-0.001,-0.004,1.001,0.627,0.354,0.285,0.29,0,0,-0.96
-0.004,-0.002,1.002,-0.167,-0.012,0.072,0.29,0,0,-0.96
-0.003,-0.003,1.007,0.459,-0.18,0.476,0.29,0,0,-0.96
-0.005,-0.006,0.997,0.367,-0.203,1.278,0.29,0,0,-0.96
-0.002,0.003,1.001,0.169,-0.066,0.018,0.29,0,0,-0.96
-0.003,0.001,1.002,-0.373,0.102,0.301,0.29,0,0,-0.96
-0.001,-0.002,1.001,-0.549,0.064,0.247,0.29,0,0,-0.96
-0.002,0,1.005,-0.03,0.171,0.011,0.29,0,0,-0.96
0,0,1,-0.198,-0.104,-0.081,0.29,0,0,-0.96
-0.002,0.002,1.003,-0.938,0.056,-0.424,0.29,0,0,-0.96
-0.001,0.002,1.004,-0.847,0.224,-0.47,0.29,0,0,-0.96
-0.004,0.001,1.004,-0.625,0.133,0.011,0.29,0,0,-0.96
-0.001,-0.001,1,-0.366,-0.218,0.217,0.29,0,0,-0.96
-0.003,-0.007,1.002,-0.663,-0.661,0.202,0.29,0,0,-0.96
-0.003,-0.007,1.002,-0.305,-1.005,0.469,0.29,0,0,-0.96
-0.003,-0.002,1.001,-0.618,-0.249,0.537,0.29,0,0,-0.96
0.003,-0.004,1.002,0.604,-0.791,4.408,0.29,0,0,-0.96
0.001,-0.003,1.006,0.359,0.629,1.553,0.29,0,0,-0.96
-0.006,-0.005,1.003,0.55,0.026,0.957,0.29,0,0,-0.96
0,-0.002,1.005,1.199,0.583,0.392,0.29,0,0,-0.96
-0.001,-0.002,1.001,0.184,0.079,0.644,0.29,0,0,-0.96
0.001,-0.002,1.003,0.787,0.224,2.087,0.29,0,0,-0.96
-0.002,-0.048,1.001,2.047,0.133,9.453,0.3,0,0,-0.96
0.002,0.068,1.011,1.65,1.507,35.812,0.3,0,0,-0.95
0.001,0.021,1.004,-1.083,0.056,5.362,0.3,0,0,-0.95
-0.003,0.002,0.998,-1.625,0.293,3.14,0.3,0,0,-0.95
-0.001,0,1.002,-1.03,0.415,2.621,0.3,0,0,-0.95
-0.002,0.002,1,-1.389,-0.287,1.4,0.3,0,0,-0.95
0.004,0.002,1.002,-1.549,0.072,-0.318,0.3,0,0,-0.95
0.002,-0.002,1.002,-0.763,-0.394,-0.844,0.3,0,0,-0.95
0.002,-0.002,1.002,-0.221,-0.096,-0.592,0.3,0,0,-0.95
-0.002,-0.006,1.003,0.505,0.011,-0.508,0.3,0,0,-0.95
-0.006,-0.003,1.002,0.298,0.026,-0.47,0.3,0,0,-0.95
-0.003,-0.003,0.999,-0.45,-0.027,-0.631,0.3,0,0,-0.95
0.002,-0.003,1.002,-0.144,-0.05,-0.615,0.3,0,0,-0.95
-0.001,-0.002,1.006,-0.068,0.095,-0.318,0.3,0,0,-0.95
-0.002,-0.005,1.002,0.367,0.049,-0.272,0.3,0,0,-0.95
0.001,0,0.999,0.314,0.629,-0.081,0.3,0,0,-0.95
-0.001,-0.003,1.002,0.596,0.316,-0.203,0.3,0,0,-0.95
-0.002,-0.001,1.003,0.512,0.018,-0.524,0.3,0,0,-0.95
-0.005,-0.002,1.001,0.283,0.247,-0.577,0.3,0,0,-0.95
-0.004,-0.003,0.999,-0.167,0.102,-0.715,0.3,0,0,-0.95
-0.003,-0.003,0.999,-0.663,0.056,-0.905,0.3,0,0,-0.95
0.002,-0.004,1.001,0.276,0.064,-0.615,0.3,0,0,-0.95
0,-0.004,1.003,0.138,-0.302,-0.47,0.3,0,0,-0.95
-0.001,-0.007,1.004,0.199,0.026,-0.47,0.3,0,0,-0.95
-0.001,-0.007,1.004,0.909,0.056,-0.005,0.3,0,0,-0.95
-0.001,0.001,1.001,0.558,-0.188,-0.325,0.3,0,0,-0.95
-0.001,-0.002,1.003,0.344,0.011,-0.218,0.3,0,0,-0.95
-0.002,0.001,1.004,-0.396,0.186,-0.127,0.3,0,0,-0.95
-0.002,-0.002,1.002,-0.557,0.186,-0.234,0.3,0,0,-0.95
-0.005,-0.003,1.002,-0.099,0.293,-0.318,0.3,0,0,-0.95
-0.002,-0.001,1.004,0.199,0.102,-0.333,0.3,0,0,-0.95
-0.003,0.002,1.004,-0.244,0.27,-0.539,0.3,0,0,-0.95
-0.001,0,1.005,-0.495,-0.066,-0.447,0.3,0,0,-0.95
-0.003,-0.002,0.999,0.054,0.186,-0.111,0.3,0,0,-0.95
-0.004,0,1.002,-0.16,-0.318,-0.18,0.3,0,0,-0.95
0.002,0,1.001,-0.06,-0.554,0.034,0.3,0,0,-0.95
0.001,0.002,1.004,-0.518,-0.302,-0.363,0.3,0,0,-0.95
0.001,0,1.004,-0.007,-0.279,-0.02,0.3,0,0,-0.95
-0.002,-0.001,1.001,-0.335,-0.211,-0.318,0.3,0,0,-0.95
-0.002,-0.001,1.001,-0.717,-0.127,-0.249,0.3,0,0,-0.95
-0.004,-0.002,0.999,-0.595,-0.173,-0.6,0.3,0,0,-0.95
-0.001,-0.006,1.003,-0.091,-0.104,-0.295,0.3,0,0,-0.95
-0.002,-0.002,1.003,-0.618,-0.012,-0.478,0.3,0,0,-0.95
0.001,-0.001,0.999,-0.495,-0.417,-0.402,0.3,0,0,-0.95
-0.001,-0.003,1,-1.335,-0.493,-0.806,0.3,0,0,-0.95
0.002,-0.002,1.006,-0.259,0.125,-0.501,0.3,0,0,-0.95
0.003,-0.006,1.002,-0.213,0.049,-0.165,0.3,0,0,-0.95
-0.004,-0.005,0.996,-0.778,0.079,0.362,0.3,0,0,-0.95
-0.002,-0.004,1.002,-0.274,0.316,0.125,0.3,0,0,-0.95
-0.001,-0.001,1.003,-0.923,0.354,0.392,0.3,0,0,-0.95
-0.001,-0.003,1.003,-1.77,0.156,0.11,0.3,0,0,-0.95
0.001,0,1.003,0.054,-0.195,-1.844,0.3,0,0,-0.95
-0.003,-0.004,1.002,-0.885,0.438,-0.608,0.3,0,0,-0.95
-0.004,-0.007,1.002,0.199,-0.05,0.217,0.3,0,0,-0.95
0.001,-0.002,1.001,0.214,-0.173,-0.05,0.3,0,0,-0.95
0.001,-0.003,1.004,-0.137,0.079,0.034,0.3,0,0,-0.95
0,-0.004,1,-0.244,-0.226,-0.302,0.3,0,0,-0.95
0,-0.004,1,-0.007,-0.073,-0.195,0.3,0,0,-0.95
0.001,-0.001,1.002,-1.183,0.805,-0.31,0.3,0,0,-0.95
-0.002,-0.003,0.994,-1.121,-0.417,-0.478,0.3,0,0,-0.95
0.001,-0.005,1.001,-0.854,-0.027,-0.348,0.3,0,0,-0.95
-0.005,-0.005,1.006,-0.228,0.056,-0.508,0.3,0,0,-0.95
0.002,-0.005,1.005,-0.679,-0.295,-0.852,0.3,0,0,-0.95
0.002,-0.005,1.003,-0.045,0.079,-0.524,0.3,0,0,-0.95
-0.002,-0.009,1,0.344,-0.272,-0.493,0.3,0,0,-0.95
0.001,-0.004,1.002,-0.266,0.087,-0.127,0.3,0,0,-0.95
-0.002,-0.003,1.003,-0.961,-0.15,-0.363,0.3,0,0,-0.95
